
Date,Start Time,End Time,Journey/Action,Charge,Credit,Balance,Note
15-Apr-2016,21:13,21:48,"Leicester Square to Richmond",4.30,,10.70,""
15-Apr-2016,12:00,12:39,"Richmond to Charing Cross [London Underground]",4.30,,15.00,""
15-Apr-2016,11:58,,"Topped up,  ",,20.00,19.30,""
