
Date,Start Time,End Time,Journey/Action,Charge,Credit,Balance,Note
10-Apr-2015,21:58,22:29,"Waterloo (platforms 12-19) [National Rail] to Richmond",2.70,,6.20,""
10-Apr-2015,17:16,18:01,"Richmond to Warren Street",4.20,,8.90,""
10-Apr-2015,17:15,,"Topped up,  ",,10.00,13.10,""
08-Apr-2015,15:30,16:07,"Bank to Richmond",4.20,,3.10,""
08-Apr-2015,15:28,,"Topped up, Bank",,5.00,7.30,""
06-Apr-2015,07:48,08:40,"Richmond to Kings Cross (Piccadilly, Victoria lines)",2.80,,2.30,""
