
Date,Start Time,End Time,Journey/Action,Charge,Credit,Balance,Note
03-Jan-2016,16:50,18:04,"Richmond to Whitechapel",2.80,,4.40,""
02-Jan-2016,18:08,18:47,"Crystal Palace to Richmond",2.20,,7.20,""
02-Jan-2016,12:39,13:18,"Richmond to Crystal Palace",2.20,,9.40,""
01-Jan-2016,09:46,10:57,"Whitechapel to Richmond",2.80,,11.60,""
31-Dec-2015,18:51,19:19,"Whitechapel to Holloway Road",2.90,,14.40,""
31-Dec-2015,15:56,16:57,"Richmond to Whitechapel",2.80,,17.30,""
30-Dec-2015,16:50,17:44,"Richmond to Heathrow Terminals 123 [London Underground]",2.80,,20.10,""
30-Dec-2015,16:50,,"Topped up,  ",,20.00,22.90,""
