
Date,Start Time,End Time,Journey/Action,Charge,Credit,Balance,Note
08-Apr-2016,21:40,22:06,"Waterloo (platforms 12-19) [National Rail] to Richmond",2.80,,-0.70,""
08-Apr-2016,18:40,19:13,"Richmond to Leicester Square",4.30,,2.10,""
06-Apr-2016,12:33,13:06,"South Kensington to Richmond",2.80,,6.40,""
06-Apr-2016,08:46,09:19,"Richmond to South Kensington",3.90,,9.20,""
